030822	03080802
030823	03080802
030831	03080901
030832	03080902
030841	03081001
030842	03081002
030851	03081100
030460	03081100
030331	03081100
030852	03081200
030861	03081300
040000	04000000
040099	04000000
049900	04000000
040100	04000000
040199	04000000
040200	04000000
040101	04000100
040102	04000200
040103	04000300
040104	04000500
040105	04000600
040106	04000600
040107	04000700
040108	04000800
040109	04000900
040110	04001000
040111	04001000
040112	04001100
040113	04001200
040114	04001300
040115	04001300
040119	04001400
040116	04001500
040125	04001600
040117	04001700
040118	04001800
040120	04001900
040121	04002000
040122	04002100
040123	04002200
040124	04002300
040310	04002400
040320	04002500
040330	04002600
040300	04002600
040340	04002700
040210	04002800
040220	04002901
040230	04002903
040240	04002905
040221	04003000
040222	04003100
040250	04003200
040260	04003301
040270	04003302
040280	04003400
040410	04003500
040400	04003500
040420	04003600
040430	04003700
040440	04003800
040450	04003900
040460	04004000
040461	04004100
040462	04004200
050000	05000000
050099	05000000
050100	05000100
050199	05000100
050101	05000100
050102	05000100
050103	05000100
050110	05000100
050111	05000100
050112	05000100
050113	05000100
050120	05000100
050130	05000100
050131	05000100
050132	05000100
050140	05000100
050150	05000100
050160	05000100
050200	05000200
050299	05000200
050201	05000200
050202	05000200
050203	05000200
050204	05000200
050210	05000200
050211	05000200
050212	05000200
050216	05000200
050220	05000200
050221	05000200
050222	05000200
050223	05000200
050224	05000200
050227	05000200
050230	05000200
050235	05000200
050236	05000200
050237	05000200
050240	05000200
050300	05000300
050400	05000400
050500	05000600
050600	05000700
050710	05000800
050720	05000800
050730	05000800
050740	05000800
050750	05000800
050700	05000900
050800	05001000
050900	05001100
051000	05001200
051099	05001200
051100	05000500
060000	06000000
060099	06000000
069900	06000000
060100	06010000
060199	06010000
060101	06010100
060102	06010100
060103	06010100
060104	06010100
060105	06010200
060106	06010300
060107	06010300
060108	06010300
060109	06010400
060110	06010400
060111	06010500
060112	06010507
069901	06010600
060113	06010700
060114	06010801
060115	06010802
060116	06010900
060117	06011000
060118	06011100
060119	06011200
060120	06011200
060121	06011300
060125	06011300
060126	06011300
060127	06011300
060128	06011300
060129	06011300
060130	06011300
060178	06011400
060179	06011500
060122	06011600
060123	06011600
060124	06011600
060131	06011700
060132	06011800
060133	06011900
060134	06012001
060135	06012002
060145	06012100
060144	06012200
060136	06012300
060137	06012400
060139	06012500
060140	06012503
060141	06012600
060142	06012700
060138	06012800
060143	06012900
060146	06013000
060150	06013000
060154	06013000
060158	06013100
060160	06013200
060165	06013300
060166	06013300
060167	06013300
060168	06013300
060180	06013300
060181	06013300
060182	06013300
060183	06013300
060184	06013300
060185	06013300
060186	06013300
060187	06013300
060188	06013300
060164	06013300
060170	06013400
060171	06013400
060172	06013400
060173	06013400
060190	06013500
060193	06013600
060196	06013700
060197	06013800
060195	06013900
060147	06013900
060198	06014000
060200	06020000
060299	06020000
060201	06020100
060211	06020300
060213	06020300
060214	06020400
060212	06020500
060215	06020600
060221	06020700
060222	06020800
060224	06020800
060223	06020900
030468	06021000
060231	06021100
060241	06021200
060251	06021300
060252	06021400
060253	06021500
060254	06021600
060255	06021700
060256	06021800
060300	06030000
060320	06030100
060340	06030200
060350	06030300
060360	06030400
060330	06030500
060310	06030600
060370	06030700
060380	06030800
060400	06040000
060401	06040100
060442	06040200
060402	06040300
060411	06040401
060412	06040402
060421	06040500
060422	06040601
060423	06040602
060431	06040701
060441	06040702
060443	06040800
060451	06040901
060452	06040902
060453	06041001
060454	06041002
060500	06050000
060501	06050100
060510	06050200
060520	06050300
060530	06050400
060531	06050500
060532	06050601
060533	06050603
060534	06050701
060535	06050703
060540	06050800
060550	06050900
060560	06051000
060570	06051100
060600	06060000
060601	06060100
060602	06060200
060603	06060300
060631	06060400
060611	06060500
060612	06060600
060613	06060600
060614	06060600
060632	06060700
060636	06060800
060633	06060800
060634	06060900
060635	06061000
060621	06061100
060625	06061200
060622	06061300
060623	06061400
060624	06061500
060700	06070000
060799	06070000
060701	06070101
060702	06070102
060703	06070103
060704	06070104
060710	06070200
060720	06070300
060721	06070400
060722	06070500
060736	06070500
060730	06070600
060731	06070700
060732	06070801
060733	06070803
060734	06070805
060735	06070807
060740	06070900
060741	06070901
060742	06070902
060743	06070903
060744	06071000
060745	06071100
060750	06071201
060760	06071202
060800	06080000
060899	06080000
060801	06080100
060810	06080200
060820	06080300
060830	06080401
060850	06080402
060860	06080403
060840	06080500
060870	06080600
060880	06080700
060900	06090100
060999	06090100
060910	06090101
060920	06090102
060930	06090103
060940	06090104
060960	06090200
060950	06090300
060970	06090400
060980	06090500
070000	07000000
070100	07000100
070200	07000200
070300	07000301
070399	07000301
070400	07000302
070499	07000302
070500	07000303
070599	07000303
070301	07000401
070401	07000402
070501	07000403
070600	07000501
070700	07000502
070800	07000601
070900	07000602
071000	07000700
071100	07000800
071200	07000900
071300	07001000
071400	07001100
071500	07001200
071600	07001300
071700	07001400
071800	07001404
072000	07001500
072001	07001600
072100	07001700
072200	07001700
072300	07001800
072400	07001900
072500	07002000
072600	07002100
072700	07002201
072800	07002202
072900	07002300
079900	07000000
080000	08000000
080099	08000000
080101	08000500
090000	09000000
090201	09000500
090202	09000600
090301	09000700
090302	09000800
090101	09000802
100000	10000000
300000	06000000
323000	06012001
323101	06012001
323102	06012001
323103	06012002
323104	06012002
323105	04003400
323201	06012001
323202	06012001
323203	06012002
323204	06012002
323205	04003400
324000	06012001
324101	06012001
324102	06012001
324103	06012001
324104	06012001
324105	06012001
324106	06012001
325000	06012001
325101	06012001
325102	06012100
325103	06012200
326000	06012400
326101	06012400
327000	06013300
327101	06013300
327111	06013300
327114	06013300
328000	06011700
328101	06011700
328102	06011700
329000	06011600
329101	06011300
329102	06011300
329103	06011300
329104	06011600
330000	02000000
330101	02002700
331000	02002700
331099	02002700
332000	02003400
332103	02003400
333000	06030000
333101	06030000
333103	06030000
333109	06030000
333110	06030000
334000	02002300
334101	02002300
334104	02002300
334201	02002300
335000	02001200
335101	02001200
335113	02001200
335114	02001200
335115	02001200
335117	02001200
336000	02001200
336101	02001200
336102	02001200
337000	02000500
337101	02000500
337103	02000500
337105	02000500
337106	02000500
337108	02000500
338101	02000500
339000	02000500
339101	02000500
340000	04000000
340101	04000000
340107	04001500
340108	04000900
340109	04001800
340110	04001700
341000	04004100
341101	04004100
341201	04004100
342000	04000000
342101	04000000
342102	04001900
342103	04002000
342104	04001400
342105	04003200
342109	04000000
342110	04000000
343000	04000300
343099	04000300
343101	04000300
344000	04000700
344101	04000700
344102	04000700
345000	04003800
345101	04003800
345102	04003900
346000	03080700
346101	03080700
347000	04002400
347101	04002400
347103	04002500
348000	04002800
348101	04002800
349000	05000000
349101	05000200
349102	05000300
349103	05000500
349104	05000400
349105	05001000
349106	05001100
350000	06000000
350101	06000000
350103	06000000
350104	06000000
350105	06000000
351000	06010300
351101	06010300
352000	06010400
352101	06010400
352115	06010400
352128	03080800
352132	06000000
352133	06000000
352137	06000000
353000	06000000
353101	06000000
354000	06000000
354101	06000000
354102	06000000
354103	06000000
355000	06012900
355101	06012900
356000	06000000
356099	06000000
356102	06000000
356201	06000000
357000	06000000
357101	06000000
357102	06000000
357201	06000000
358000	06000000
358101	06000000
359000	06000000
359004	06000000
359101	06000000
359104	06000000
359105	06000000
359106	06000000
360000	06000000
360101	06000000
360113	06000000
360116	06000000
360117	06000000
360118	06020800
360121	06000000
361000	06030000
362000	06030000
362101	06030000
362201	06030000
363000	06040100
363101	06040100
363103	06040100
364000	06000000
364101	06000000
364102	06000000
365000	06013700
365102	06013700
365105	06013700
365107	06013700
366000	06080100
366099	06080100
366101	06000000
366102	06000000
367000	06080300
367101	06080000
367104	06090100
368000	06090300
368101	06090300
369000	06090500
369101	06090400
369102	06090500
369103	06090500
369104	06013500
369201	06013500
370000	06013800
370101	06013800
370102	06013800
371000	06070800
371101	06070800
371108	06070800
372000	06070800
372099	06070800
372101	06070200
372102	06070200
372103	06070200
372104	06071200
373000	06070900
373101	06070900
374000	06070900
374001	06070900
375000	06000000
375101	06000000
375102	06000000
3A0100	02002700
3A0101	02002700
3A0102	02002700
3A0103	02002700
3A0104	02002700
3A0105	02002700
3A0106	02002700
3A0107	02002700
3A0108	02002700
3A0109	02002700
3A0110	02002700
3A0111	02002700
3A0112	02002700
3A0113	02002700
3A0114	02002700
3A0115	02002700
3A0116	02002700
3A0117	02002700
3A0118	02002700
3A0119	02002700
3A0120	02002700
3A0121	02002700
3A0122	02002700
3A0123	02002700
3A0124	02002700
3A0125	02002700
3A0126	02002700
3A0127	02002700
3A0128	02002700
3A0129	02002700
3A0130	02002700
3A0131	02002700
3A0132	02002700
3A0200	02002700
3A0201	02002700
3A0202	02002700
3A0203	02002700
3A0204	02002700
3A0205	02002700
3A0300	02001200
3A0301	02001200
3A0302	02001200
3A0303	02001200
3A0400	02002700
3A0401	02002700
3A0402	02002700
3A0403	02002700
3A0404	02002700
3A0405	02002700
3A0406	02002700
3A0407	02002700
3A0408	02002700
3A0409	02002700
3A0410	02002700
3A0500	02001400
3A0501	02001400
3A0502	02001400
3A0503	02001300
3A0600	06000000
3A0601	06000000
3A0602	06000000
3A0603	06000000
3A0604	06000000
3A0700	06000000
3A0701	06000000
3A0702	06000000
3A0703	06000000
3A0704	06000000
3A0705	06000000
3A0706	06000000
3A0707	06000000
3A0708	06000000
3A0709	06000000
3A0710	06000000
3A0711	06000000
3A0712	06000000
3A0713	06000000
3A0714	06000000
3A0715	06000000
3A0717	06000000
3A0718	06000000
3A0719	06000000
3A0720	06000000
3A0721	06000000
3A0800	06000000
3A0801	06000000
3A0802	06000000
3A0803	06000000
3A0804	06000000
3A0805	06000000
3A0806	06000000
3A0807	06000000
3A0808	06000000
3A0809	06000000
3A0810	06000000
3A0811	06000000
3A0812	06000000
3A0813	06000000
3A0814	06000000
3A0815	06000000
3A0900	03010700
3A0901	03010700
3A1000	06030000
3A1001	06030600
3A1002	06030200
3A1003	06030300
3A1004	06030400
3A1100	06030000
3A1104	06030000
3A1105	06030000
3A1106	06030000
3A1107	06030000
3A1108	06030000
3A1109	06030000
3A1110	06030000
3A1111	06030000
3A1112	06030000
3A1113	06030000
3A1115	06030000
3A1116	06030000
3A1117	06030000
3A1118	06030000
3A1119	06030000
3A1120	06030000
3A1121	06030000
3A1122	06030000
3A1200	06030000
3A1201	06030000
3A1202	06030000
3A1203	06030000
3A1204	06030000
3A1205	06030000
3A1206	06030000
3A1207	06030000
3A1208	06030000
3A1209	06030000
3A1210	06030000
3A1211	06030000
3A1212	06030000
3A1213	06030000
3A1214	06030000
3A1215	06030000
3A1216	06030000
3A1217	06030000
3A1218	06030000
3A1219	06030000
3A1300	06030000
3A1301	06030000
3A1302	06030000
3A1303	06030000
3A1304	06030000
3A1305	06030000
3A1306	06030000
3A1307	06030000
3A1400	06030000
3A1401	06030000
3A1402	06030000
3A1403	06030000
3A1404	06030000
3A1500	06030000
3A1501	06030000
3A1600	06030000
3A1601	06030000
3A1700	06030000
3A1701	06030000
3A1702	06030000
3A1800	06030000
3A1801	06030000
3A1802	06030000
3A1803	06030000
3A1900	06030000
3A1901	06030000
3A1902	06030000
3A1903	06030000
3A1904	06030000
3A1905	06030000
3A2000	02000500
3A2001	02000500
3A2002	02000500
3A2003	02000500
3A2004	02000500
3A2005	02000500
3A2006	02000500
3A2007	02000500
3A2008	02000500
3A2100	03031400
3A2101	03031400
3A2200	02004200
3A2201	02004200
3A2202	02004200
3A2203	02004200
3A2204	02004200
3A2205	02004200
3A2300	02000500
3A2301	02000500
3A2302	02000500
3A2303	02000500
3A2304	02000500
3A2305	02000500
3A2306	02000500
3A2308	02000500
3A2309	02000500
3A2310	02000500
3A2311	02000500
3A2400	02000500
3A2401	02000500
3A2402	02000500
3A2403	02000500
3A2500	02000500
3A2501	02000500
3A2502	02000500
3A2600	06000000
3A2601	06000000
3A2602	06000000
3A2603	06000000
3A2604	06000000
3A2605	06000000
3A2606	06000000
3A2607	06000000
3A2608	06000000
3A2609	06000000
3A2610	06000000
3A2611	06000000
3A2612	06000000
3A2613	06000000
3A2614	06000000
3A2615	06000000
3A2616	06000000
3A2617	06000000
3A2618	06000000
3A2700	06071200
3A2701	06071200
3A2800	03060500
3A2801	03061200
3A2802	03061102
3A2803	03061300
3A2804	03061200
3A2805	03060800
3A2806	03060901
3A2807	03060901
3A2808	03060702
3A2900	06010800
3A2901	06010800
3A2902	06010800
3A3200	02000500
3A3201	02000500
3A3202	02000500
3A3203	02000500
3A3204	02000500
3A3205	02000500
3A3206	02000500
3A3207	02000500
3A3208	02000500
3A3209	02000500
3A3210	02000500
3A3211	02000500
3A3212	02000500
3A3213	02000500
3A3300	02002700
3A3301	02002700
3A3302	02002700
3A3400	06000000
3A3401	06000000
3A3402	06000000
3A3403	06000000
3A3404	06000000
3A3500	02000500
3A3501	02000500
3A3502	02000500
3A3503	02000500
3A3504	02000500
3A3505	02000500
3A3506	02000500
3A3507	02000500
3A3508	02000500
3A3509	02000500
3A3510	02000500
3A3511	02000500
3A3512	02000500
3A3513	02000500
3A3514	02000500
3A3515	02000500
3A3516	02000500
3A3517	02000500
3A3518	02000500
3A3519	02000500
3A3520	02000500
3A3521	02000500
3A3522	02000500
3A3523	02000500
3A3524	02000500
3A3525	02000500
3A3526	02000500
3A3527	02000500
3A3528	02000500
3A3529	02000500
3A3530	02000500
3A3531	02000500
3A3532	02000500
3A3533	02000500
3A3534	02000500
3A3535	02000500
3A3536	02000500
3A3537	02000500
3A3538	02000500
3A3600	03080627
3A3601	03080627
3A3602	03080627
3A3603	03080627
3A3604	03080627
3A3605	03080627
3A3606	03080627
3A3607	03080627
3A3608	03080627
3A3700	06000000
3A3701	06000000
3A3702	06000000
3A3703	06000000
3A3704	06000000
3A3705	06011500
3A3706	06000000
3A3800	02003400
3A3801	02003400
3A3802	02003400
3A3803	02003400
3A3804	02003400
3A3805	02003400
3A3806	02003400
3A3807	02003400
3A3808	02003400
3A3809	02003400
3A3900	02004600
3A3901	02004600
3A3902	02004600
3A3903	02004600
3A3904	02004600
3A3905	02004600
3A3906	02004600
3A3907	02004600
3A3908	02004600
3A3909	02004600
3A3910	02004600
3A3911	02004600
3A3913	02004600
3A3914	02004600
3A3915	02004600
3A3916	02004600
3A3917	02004600
3A3918	02004600
3A3919	02004600
3A3920	02004600
3A3921	02004600
3A3922	02004600
3A3923	02004600
3A3924	02004600
3A3925	02004600
3A3926	02004600
3A3927	02004600
3A3928	02004600
3A3929	02004600
3A3930	02004600
3A3931	02004600
3A3932	02004600
3A3933	02004600
3A3934	02004600
3A3935	02004600
3A3936	02004600
3A3937	02004600
3A3938	02004600
3A3940	02004600
3A3941	02004600
3A3942	02004600
3A3943	02004600
3A3944	02004600
3A3945	02004600
3A3946	02004600
3A3947	02004600
3A3948	02004600
3A3949	02004600
3A3950	02004600
3A3951	02004600
3A3952	02004600
3A3953	02004600
3A4000	06012900
3A4001	06013100
3A4002	06012900
3A4100	03040000
3A4101	03040000
3C9300	06030000
3C9301	06030000
3C9302	06030000
3C9303	06030000
3C9304	06030000
3C9305	06030000
3C9306	06030000
3C9307	06030000
3C9308	06030000
3C9309	06030000
3C9310	06030000
3C9311	06030000
3C9312	06030000
3C9313	06030000
3C9314	06030000
3C9315	06030000
3C9316	06030000
3C9317	06030000
3C9318	06030000
3C9319	06030000
3C9320	06030000
3C9321	06030000
3C9322	06030000
3C9323	06030000
401000	02000500
401001	02000500
403000	06000000
403001	06000000
403002	06000000
403003	06000000
403004	06000000
403005	06000000
403006	06000000
403007	06000000
403008	06000000
403009	06000000
403010	06000000
403011	06000000
403012	06000000
403013	06000000
403014	06000000
403015	06000000
403016	06000000
404000	06011500
404001	06011500
404002	06011500
404003	06011500
404004	06011500
404005	06011500
404006	06011500
404007	06011500
404008	06011500
404009	06011500
404010	06011500
404011	06011500
409000	06000000
409001	06000000
409002	06000000
409003	06000000
409004	06000000
409005	06000000
410000	02002600
410001	02002600
410002	02002600
410003	02002600
410004	02002600
410005	02002600
410006	02002600
410007	02002600
410008	02002600
410009	02002600
410010	02002600
410011	02002600
410012	02002600
410013	02002600
410014	02002600
410015	02002600
410016	02002600
410017	02002600
410018	02002600
410019	02002600
410020	02002600
410021	02002600
410022	02002600
410023	02002600
410024	02002600
410025	02002600
410026	02002600
410027	02002600
410028	02002600
411000	06010700
411001	06010700
411002	06010700
411003	06010700
411004	06010700
411005	06010700
412000	06000000
412001	06000000
412002	06000000
415000	06080000
415001	06080000
416000	03040000
416001	03040200
416002	03040300
416003	03040400
416004	03040500
416005	03041100
416006	03050400
416007	03050600
416008	03050800
417000	02000500
417001	02000500
417002	02000500
417003	02000500
417004	02000500
417005	02000500
417006	02000500
417007	02000500
417008	02000500
417009	02000500
417010	02000500
417011	02000500
417012	02000500
417013	02000500
417014	02000500
419000	06000000
419001	06000000
419002	06000000
419003	06000000
420000	06000000
420001	06000000
420002	06000000
421000	06010800
421001	06010800
422000	06000000
422001	06000000
422002	06000000
423000	06013200
423001	06013200
424000	06000000
424001	06000000
424002	06000000
424003	06000000
425000	06013200
425001	06013200
426000	02002700
426001	02002700
426002	02002700
426003	02002700
426004	02002700
426005	02002700
426006	02002700
426007	02002700
426008	02002700
426009	02002700
426010	02002700
426011	02002700
426012	02002700
426013	02002700
426014	02002700
426015	02002700
427000	06070900
427001	06071100
427002	06070102
428000	06070900
428001	06070102
428002	06070102
428003	06070900
428004	06070900
428005	06080000
428006	06080000
428007	06090000
428008	06090000
428009	06080000
428010	06080000
428011	06013800
428012	06013800
428013	06013300
428014	06013300
428015	06000000
428016	06000000
428017	06000000
428018	06000000
428019	06000000
428020	06000000
428021	06000000
428022	06000000
428023	06000000
428024	06000000
428025	06000000
428026	06000000
428027	06000000
428028	06000000
429000	06000000
429001	06000000
429002	06000000
429003	06000000
429004	06000000
429005	06000000
429006	06000000
429007	06010400
429008	06000000
429009	06000000
430000	06000000
430001	06000000
430002	06000000
430003	06000000
431000	06000000
431001	06000000
431002	06000000
431003	06000000
432000	06000000
432001	06000000
432002	06000000
432003	06000000
432004	06000000
433000	03040000
433001	03040100
433002	03040200
433003	03040200
600000	06030000
600101	06030600
600102	06030000
600103	06030000
600104	06030301
950000	06000000
950001	06000000
950002	06000000
950003	06000000
950004	06000000
950005	06000000
950006	06000000
950007	06000000
950008	06000000
950009	06000000
950010	06000000
950011	06000000
950012	06000000
950013	06000000
950014	06000000
950015	06000000
950017	06000000
950018	06000000
950019	06000000
950020	06000000
999999	06000000
